id	sample	name	stain	count	ancestry
704754	IPIHNSC023.T1	CD44 hi	sort	1880	"CD45-	Live	Single Cells 2	Single Cells	Time"
704755	IPIHNSC023.T1	CD56_CD19 hi	sort	233	"CD45-	Live	Single Cells 2	Single Cells	Time"
704756	IPIHNSC023.T1	CD90 hi	sort	251	"CD45-	Live	Single Cells 2	Single Cells	Time"
704757	IPIHNSC023.T1	EPCAM hi	sort	4407	"CD45-	Live	Single Cells 2	Single Cells	Time"
704758	IPIHNSC023.T1	EPCAM+	sort	4398	"CD45-	Live	Single Cells 2	Single Cells	Time"
704759	IPIHNSC023.T1	CD4 hi	sort	84	"EPCAM+	CD45-	Live	Single Cells 2	Single Cells	Time"
704760	IPIHNSC023.T1	CD11b hi	sort	117	"EPCAM+	CD45-	Live	Single Cells 2	Single Cells	Time"
704761	IPIHNSC023.T1	CD25 hi	sort	9	"EPCAM+	CD45-	Live	Single Cells 2	Single Cells	Time"
704762	IPIHNSC023.T1	CD44 hi	sort	1669	"EPCAM+	CD45-	Live	Single Cells 2	Single Cells	Time"
704763	IPIHNSC023.T1	CD56_CD19 hi	sort	157	"EPCAM+	CD45-	Live	Single Cells 2	Single Cells	Time"
704764	IPIHNSC023.T1	CD90 hi	sort	69	"EPCAM+	CD45-	Live	Single Cells 2	Single Cells	Time"
704765	IPIHNSC023.T1	EPCAM hi	sort	4398	"EPCAM+	CD45-	Live	Single Cells 2	Single Cells	Time"
704766	IPIHNSC023.T1	HLADR hi	sort	72	"EPCAM+	CD45-	Live	Single Cells 2	Single Cells	Time"
704767	IPIHNSC023.T1	HLADR hi	sort	93	"CD45-	Live	Single Cells 2	Single Cells	Time"
704768	IPIHNSC023.T1	Q1: CD90-,CD44+	sort	1548	"CD45-	Live	Single Cells 2	Single Cells	Time"
704769	IPIHNSC023.T1	CD4 hi	sort	8	"Q1: CD90-,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704770	IPIHNSC023.T1	CD11b hi	sort	58	"Q1: CD90-,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704771	IPIHNSC023.T1	CD25 hi	sort	5	"Q1: CD90-,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704772	IPIHNSC023.T1	CD44 hi	sort	1548	"Q1: CD90-,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704773	IPIHNSC023.T1	CD56_CD19 hi	sort	34	"Q1: CD90-,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704774	IPIHNSC023.T1	CD90 hi	sort	40	"Q1: CD90-,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704775	IPIHNSC023.T1	EPCAM hi	sort	1435	"Q1: CD90-,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704776	IPIHNSC023.T1	HLADR hi	sort	47	"Q1: CD90-,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704777	IPIHNSC023.T1	Q2: CD90+,CD44+	sort	116	"CD45-	Live	Single Cells 2	Single Cells	Time"
704778	IPIHNSC023.T1	CD4 hi	sort	0	"Q2: CD90+,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704779	IPIHNSC023.T1	CD11b hi	sort	10	"Q2: CD90+,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704780	IPIHNSC023.T1	CD25 hi	sort	0	"Q2: CD90+,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704781	IPIHNSC023.T1	CD44 hi	sort	116	"Q2: CD90+,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704782	IPIHNSC023.T1	CD56_CD19 hi	sort	5	"Q2: CD90+,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704783	IPIHNSC023.T1	CD90 hi	sort	116	"Q2: CD90+,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704784	IPIHNSC023.T1	EPCAM hi	sort	25	"Q2: CD90+,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704785	IPIHNSC023.T1	HLADR hi	sort	6	"Q2: CD90+,CD44+	CD45-	Live	Single Cells 2	Single Cells	Time"
704786	IPIHNSC023.T1	Q3: CD90+,CD44-	sort	71	"CD45-	Live	Single Cells 2	Single Cells	Time"
704787	IPIHNSC023.T1	CD4 hi	sort	3	"Q3: CD90+,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704788	IPIHNSC023.T1	CD11b hi	sort	15	"Q3: CD90+,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704789	IPIHNSC023.T1	CD25 hi	sort	0	"Q3: CD90+,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704790	IPIHNSC023.T1	CD44 hi	sort	3	"Q3: CD90+,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704791	IPIHNSC023.T1	CD56_CD19 hi	sort	3	"Q3: CD90+,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704792	IPIHNSC023.T1	CD90 hi	sort	71	"Q3: CD90+,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704793	IPIHNSC023.T1	EPCAM hi	sort	17	"Q3: CD90+,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704794	IPIHNSC023.T1	HLADR hi	sort	4	"Q3: CD90+,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704795	IPIHNSC023.T1	Q4: CD90-,CD44-	sort	4371	"CD45-	Live	Single Cells 2	Single Cells	Time"
704796	IPIHNSC023.T1	CD4 hi	sort	86	"Q4: CD90-,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704797	IPIHNSC023.T1	CD11b hi	sort	140	"Q4: CD90-,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704798	IPIHNSC023.T1	CD25 hi	sort	11	"Q4: CD90-,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704799	IPIHNSC023.T1	CD44 hi	sort	213	"Q4: CD90-,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704800	IPIHNSC023.T1	CD56_CD19 hi	sort	191	"Q4: CD90-,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704801	IPIHNSC023.T1	CD90 hi	sort	24	"Q4: CD90-,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704802	IPIHNSC023.T1	EPCAM hi	sort	2930	"Q4: CD90-,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704803	IPIHNSC023.T1	HLADR hi	sort	36	"Q4: CD90-,CD44-	CD45-	Live	Single Cells 2	Single Cells	Time"
704804	IPIHNSC023.T1	CD56_CD19 hi	sort	83	"Live	Single Cells 2	Single Cells	Time"
704805	IPIHNSC023.T1	CD90 hi	sort	706	"Live	Single Cells 2	Single Cells	Time"
704806	IPIHNSC023.T1	EPCAM hi	sort	4536	"Live	Single Cells 2	Single Cells	Time"
704807	IPIHNSC023.T1	HLADR hi	sort	219	"Live	Single Cells 2	Single Cells	Time"
704808	IPIHNSC023.T1	Time	dc	1955420	""
704809	IPIHNSC023.T1	Single Cells	dc	1783124	Time
704810	IPIHNSC023.T1	Single Cells 2	dc	1546838	"Single Cells	Time"
704811	IPIHNSC023.T1	Live	dc	26088	"Single Cells 2	Single Cells	Time"
704812	IPIHNSC023.T1	BDCA1 hi	dc	370	"Live	Single Cells 2	Single Cells	Time"
704813	IPIHNSC023.T1	BDCA3 hi	dc	579	"Live	Single Cells 2	Single Cells	Time"
704814	IPIHNSC023.T1	CD11c hi	dc	2868	"Live	Single Cells 2	Single Cells	Time"
704815	IPIHNSC023.T1	CD14 hi	dc	1155	"Live	Single Cells 2	Single Cells	Time"
704816	IPIHNSC023.T1	CD16 hi	dc	1605	"Live	Single Cells 2	Single Cells	Time"
704817	IPIHNSC023.T1	CD45+	dc	4374	"Live	Single Cells 2	Single Cells	Time"
704818	IPIHNSC023.T1	BDCA1 hi	dc	173	"CD45+	Live	Single Cells 2	Single Cells	Time"
704819	IPIHNSC023.T1	BDCA3 hi	dc	309	"CD45+	Live	Single Cells 2	Single Cells	Time"
704820	IPIHNSC023.T1	CD11c hi	dc	806	"CD45+	Live	Single Cells 2	Single Cells	Time"
704821	IPIHNSC023.T1	CD14 hi	dc	758	"CD45+	Live	Single Cells 2	Single Cells	Time"
704822	IPIHNSC023.T1	CD16 hi	dc	1067	"CD45+	Live	Single Cells 2	Single Cells	Time"
704823	IPIHNSC023.T1	CD85g hi	dc	406	"CD45+	Live	Single Cells 2	Single Cells	Time"
704824	IPIHNSC023.T1	CD209 hi	dc	52	"CD45+	Live	Single Cells 2	Single Cells	Time"
704825	IPIHNSC023.T1	HLADR hi	dc	818	"CD45+	Live	Single Cells 2	Single Cells	Time"
704826	IPIHNSC023.T1	HLADR+,Lymphocytes-	dc	664	"CD45+	Live	Single Cells 2	Single Cells	Time"
704827	IPIHNSC023.T1	BDCA1 hi	dc	59	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704828	IPIHNSC023.T1	BDCA3 hi	dc	214	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704829	IPIHNSC023.T1	CD11c hi	dc	517	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704830	IPIHNSC023.T1	CD14 hi	dc	543	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704831	IPIHNSC023.T1	CD16 hi	dc	88	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704832	IPIHNSC023.T1	CD16+ Monocytes	dc	72	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704833	IPIHNSC023.T1	BDCA1 hi	dc	2	"CD16+ Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704834	IPIHNSC023.T1	BDCA3 hi	dc	37	"CD16+ Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704835	IPIHNSC023.T1	CD11c hi	dc	72	"CD16+ Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704836	IPIHNSC023.T1	CD14 hi	dc	70	"CD16+ Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704837	IPIHNSC023.T1	CD16 hi	dc	72	"CD16+ Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704838	IPIHNSC023.T1	CD85g hi	dc	44	"CD16+ Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704839	IPIHNSC023.T1	CD209 hi	dc	7	"CD16+ Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704840	IPIHNSC023.T1	HLADR hi	dc	72	"CD16+ Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704841	IPIHNSC023.T1	PDL1 hi	dc	0	"CD16+ Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704842	IPIHNSC023.T1	PDL2 hi	dc	0	"CD16+ Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704843	IPIHNSC023.T1	CD16- Not Monocytes	dc	592	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704844	IPIHNSC023.T1	BDCA1 hi	dc	57	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704845	IPIHNSC023.T1	BDCA3 hi	dc	177	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704846	IPIHNSC023.T1	CD11c hi	dc	445	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704847	IPIHNSC023.T1	CD11c+	dc	22	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704848	IPIHNSC023.T1	BDCA1 hi	dc	8	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704849	IPIHNSC023.T1	BDCA1+ DCs	dc	8	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704850	IPIHNSC023.T1	BDCA1 hi	dc	8	"BDCA1+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704851	IPIHNSC023.T1	BDCA3 hi	dc	0	"BDCA1+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704852	IPIHNSC023.T1	CD11c hi	dc	8	"BDCA1+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704853	IPIHNSC023.T1	CD14 hi	dc	0	"BDCA1+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704854	IPIHNSC023.T1	CD16 hi	dc	0	"BDCA1+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704855	IPIHNSC023.T1	CD85g hi	dc	0	"BDCA1+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704856	IPIHNSC023.T1	CD209 hi	dc	0	"BDCA1+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704857	IPIHNSC023.T1	HLADR hi	dc	8	"BDCA1+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704858	IPIHNSC023.T1	PDL1 hi	dc	1	"BDCA1+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704859	IPIHNSC023.T1	PDL2 hi	dc	1	"BDCA1+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704860	IPIHNSC023.T1	BDCA3 hi	dc	0	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704861	IPIHNSC023.T1	BDCA3+ DCs	dc	1	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704862	IPIHNSC023.T1	BDCA1 hi	dc	0	"BDCA3+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704863	IPIHNSC023.T1	BDCA3 hi	dc	0	"BDCA3+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704864	IPIHNSC023.T1	CD11c hi	dc	1	"BDCA3+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704865	IPIHNSC023.T1	CD14 hi	dc	0	"BDCA3+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704866	IPIHNSC023.T1	CD16 hi	dc	0	"BDCA3+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704867	IPIHNSC023.T1	CD85g hi	dc	0	"BDCA3+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704868	IPIHNSC023.T1	CD209 hi	dc	0	"BDCA3+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704869	IPIHNSC023.T1	HLADR hi	dc	1	"BDCA3+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704870	IPIHNSC023.T1	PDL1 hi	dc	0	"BDCA3+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704871	IPIHNSC023.T1	PDL2 hi	dc	0	"BDCA3+ DCs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704872	IPIHNSC023.T1	CD11c hi	dc	22	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704873	IPIHNSC023.T1	CD14 hi	dc	2	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704874	IPIHNSC023.T1	CD14- TAMs	dc	13	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704875	IPIHNSC023.T1	BDCA1 hi	dc	0	"CD14- TAMs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704876	IPIHNSC023.T1	BDCA3 hi	dc	0	"CD14- TAMs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704877	IPIHNSC023.T1	CD11c hi	dc	13	"CD14- TAMs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704878	IPIHNSC023.T1	CD14 hi	dc	2	"CD14- TAMs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704879	IPIHNSC023.T1	CD16 hi	dc	0	"CD14- TAMs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704880	IPIHNSC023.T1	CD85g hi	dc	3	"CD14- TAMs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704881	IPIHNSC023.T1	CD209 hi	dc	1	"CD14- TAMs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704882	IPIHNSC023.T1	HLADR hi	dc	13	"CD14- TAMs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704883	IPIHNSC023.T1	PDL1 hi	dc	0	"CD14- TAMs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704884	IPIHNSC023.T1	PDL2 hi	dc	0	"CD14- TAMs	CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704885	IPIHNSC023.T1	CD16 hi	dc	0	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704886	IPIHNSC023.T1	CD85g hi	dc	3	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704887	IPIHNSC023.T1	CD209 hi	dc	1	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704888	IPIHNSC023.T1	HLADR hi	dc	22	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704889	IPIHNSC023.T1	PDL1 hi	dc	1	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704890	IPIHNSC023.T1	PDL2 hi	dc	1	"CD11c+	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704891	IPIHNSC023.T1	CD11c-	dc	158	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704892	IPIHNSC023.T1	BDCA1 hi	dc	29	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704893	IPIHNSC023.T1	BDCA3 hi	dc	24	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704894	IPIHNSC023.T1	CD11c hi	dc	11	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704895	IPIHNSC023.T1	CD14 hi	dc	58	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704896	IPIHNSC023.T1	CD16 hi	dc	0	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704897	IPIHNSC023.T1	CD85g hi	dc	25	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704898	IPIHNSC023.T1	CD209 hi	dc	6	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704899	IPIHNSC023.T1	HLADR hi	dc	156	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704900	IPIHNSC023.T1	Not pDCs	dc	139	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704901	IPIHNSC023.T1	BDCA1 hi	dc	27	"Not pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704902	IPIHNSC023.T1	BDCA3 hi	dc	20	"Not pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704903	IPIHNSC023.T1	CD11c hi	dc	6	"Not pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704904	IPIHNSC023.T1	CD14 hi	dc	44	"Not pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704905	IPIHNSC023.T1	CD16 hi	dc	0	"Not pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704906	IPIHNSC023.T1	CD85g hi	dc	6	"Not pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704907	IPIHNSC023.T1	CD209 hi	dc	2	"Not pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704908	IPIHNSC023.T1	HLADR hi	dc	137	"Not pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704909	IPIHNSC023.T1	PDL1 hi	dc	1	"Not pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704910	IPIHNSC023.T1	PDL2 hi	dc	4	"Not pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704911	IPIHNSC023.T1	pDCs	dc	19	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704912	IPIHNSC023.T1	BDCA1 hi	dc	2	"pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704913	IPIHNSC023.T1	BDCA3 hi	dc	4	"pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704914	IPIHNSC023.T1	CD11c hi	dc	5	"pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704915	IPIHNSC023.T1	CD14 hi	dc	14	"pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704916	IPIHNSC023.T1	CD16 hi	dc	0	"pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704917	IPIHNSC023.T1	CD85g hi	dc	19	"pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704918	IPIHNSC023.T1	CD209 hi	dc	4	"pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704919	IPIHNSC023.T1	HLADR hi	dc	19	"pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704920	IPIHNSC023.T1	PDL1 hi	dc	0	"pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704921	IPIHNSC023.T1	PDL2 hi	dc	0	"pDCs	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704922	IPIHNSC023.T1	PDL1 hi	dc	1	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704923	IPIHNSC023.T1	PDL2 hi	dc	4	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704924	IPIHNSC023.T1	Q1: BDCA3-,BDCA1+	dc	18	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704925	IPIHNSC023.T1	BDCA1 hi	dc	18	"Q1: BDCA3-,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704926	IPIHNSC023.T1	BDCA3 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704927	IPIHNSC023.T1	CD11c hi	dc	0	"Q1: BDCA3-,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704928	IPIHNSC023.T1	CD14 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704929	IPIHNSC023.T1	CD16 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704930	IPIHNSC023.T1	CD85g hi	dc	0	"Q1: BDCA3-,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704931	IPIHNSC023.T1	CD209 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
